LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtUnfSF,1stFlrSF,2ndFlrSF,LivingArea,GarageArea,TotalBsmtSF,BedroomAbvGr,BathroomAbvGr,GarageYrBlt,GarageCars,Fireplaces,OverallQual,OverallCond,ExterQual,ExterCond,BsmtQual,BsmtCond,HeatingQC,CentralAir,Electrical,KitchenQual,LotSlope,LandContour,Foundation,RoofMatl,HouseAge,SalePrice
107801.19303442682,1921,1988,958.975560067465,2024.7427295040634,1620.8647676791297,2429.2661209272514,1381.650234820615,2953.2022344327765,158.25333682278256,4630.999588993674,7,0,1957,4,2,7,5,2,3,4,3,3,1,2,2,0,3,3,1,117,419788.061319883
90824.36855912188,1940,1973,1165.8500547785643,5619.421377150027,1143.0579381018836,4657.205594631409,1945.9207320408514,3370.9556272902128,265.3716546134367,3775.1194313203837,4,1,1900,0,3,6,8,1,3,4,2,2,0,4,3,3,2,3,2,51,284376.82686095533
196802.569058253,1919,1975,504.581989225788,2710.155760138095,1197.3780403989583,3326.422544976894,1699.6757473992081,3356.5486818674885,714.922731239345,4808.509409481282,2,0,1912,3,1,1,9,4,2,0,2,2,1,3,2,0,3,2,1,100,251832.58748108638
78743.5762412245,1891,1966,629.0354071904243,2742.3383613341766,625.5207989152185,4000.6328093480556,86.67367969283991,2512.897451985442,1204.0757500764712,2042.3492199009681,2,2,1945,4,1,2,2,1,4,1,2,1,1,2,1,0,1,3,2,39,207095.9460022224
125371.73045441789,1972,1956,379.07839023475753,3193.667488145832,1062.7650147029112,2141.9058693908582,972.7860867048197,1355.9487911456442,334.14082677555615,5384.43461805112,7,2,1946,2,1,7,6,3,3,2,0,2,1,3,4,3,2,1,1,67,310475.1669073698
136414.87832840363,2008,1962,155.14507354467958,5174.1708816022065,1099.7537530216841,3680.3379029824773,821.7730610557536,4289.164629029507,1326.0597312389314,3757.100624249858,7,3,1980,0,0,3,3,1,1,1,2,1,0,2,3,1,2,0,3,43,415878.7280485498
4098.285372926898,1939,1954,286.4506199065341,4519.81735560843,1650.7169308055097,510.53897567828056,640.4540115525062,1008.4146565185354,1354.0594148698349,5024.641069393951,0,3,1975,2,0,2,2,1,1,1,2,4,1,3,4,0,0,2,2,133,75318.45889975717
143097.93639997105,1906,1975,1276.0224724743773,2546.178113939017,2197.3350380987617,869.6469335191036,932.0103374432109,885.3620787999262,1359.726729670501,3337.765330268635,7,3,1906,3,1,6,1,1,3,3,4,3,0,4,4,2,2,3,3,86,272879.3218100388
39346.28612006588,1936,1998,1084.0732882940413,4056.3386571504607,769.29450419913,1218.9816439456308,793.3609918721435,4103.44985956224,1187.663957771027,1334.657676880837,2,0,1950,0,1,8,4,4,1,0,2,3,0,2,4,0,2,0,3,119,253676.5794777699
206680.72684322257,1879,1952,875.0862015767631,3308.713155118619,98.58029460591317,2085.706487473127,892.7695032494439,1442.5069045591301,515.9039078511678,3314.125886224466,5,2,1902,3,2,8,8,3,3,2,2,1,1,2,4,3,1,2,3,56,395580.8276028453
33069.224920840235,1916,1956,760.1437965868289,2778.919622869849,1159.3454131694943,4019.756179743676,2022.1757524818468,1962.349764180834,103.0657858017195,2267.492265674953,0,2,1949,4,0,2,3,4,3,4,4,3,0,4,4,0,2,1,1,71,138846.28590689795
89905.17524046497,1958,2007,1475.8948538497991,1085.4302215948744,1271.8616719004578,1843.027449333801,183.02709285788427,2856.5073948452373,806.5849616448897,4261.719110186647,0,2,1925,4,0,6,5,2,3,4,0,4,1,2,1,0,2,1,2,51,246507.4394333752
19539.224068406194,1947,1998,116.37591644586945,2618.4562709394045,393.477127444154,3186.8391613403874,1904.4067462169771,2719.1567892004314,792.2102875029974,2907.1000674992356,2,1,1930,2,0,5,5,3,3,1,3,2,1,3,2,2,2,0,1,10,240016.28987680178
214332.02761947896,1947,1988,448.96130118066554,1387.4001051554112,1776.4453202608918,3425.191696753581,991.6888133176701,4095.1379958450157,1205.2656377614064,5108.649238108172,1,0,1999,2,3,7,5,1,2,0,4,4,1,4,2,3,1,3,1,4,321630.9908099318
108619.07370778653,1918,2002,559.9005657131424,5163.369093762739,2300.7943973193246,2888.582699116992,1288.0277369565524,3643.17595959736,1412.3153102415772,4143.023050286911,3,0,1961,4,1,4,9,1,3,0,0,3,1,1,4,2,3,0,2,130,290510.5469893154
128533.77820129336,1886,1950,1251.8812995404605,1893.0360553733822,2209.329738931765,1890.8604972854537,1714.327826065538,3754.454829392143,720.5670607022893,4182.5664858213895,7,3,1925,1,2,2,8,1,1,2,3,4,1,3,1,1,1,2,0,129,302679.6220102102
15634.243217906953,1976,1998,1588.0233922591542,5374.5780980263535,460.4397066920515,2848.798463187626,744.3561551932127,4124.200387119167,489.4993160144141,1326.819087630407,5,1,1966,4,2,3,8,4,4,2,2,3,1,2,4,3,2,0,1,1,447455.4501900884
161566.5525243043,1897,1966,385.0728236114449,3008.56405729455,2044.8485284081771,1825.593453377714,888.8212402016516,1887.188357163754,263.6086269867866,6013.766073261784,1,1,2007,0,1,9,1,2,2,1,4,1,0,3,4,0,3,0,3,93,193975.6482540553
46156.82524452668,1923,1992,1398.8917346193289,3564.4364732482486,1645.6971346576954,699.5217526096686,845.6556617755443,2044.945219036914,6.806151591031702,5142.635528648796,2,2,1954,3,1,8,1,3,4,1,2,2,0,4,3,2,1,3,1,126,271798.7275937844
193214.20165348053,1964,1974,1328.996416690866,3064.355868697766,1060.1855730529455,4660.6397369346505,773.819561536344,2658.892045829601,721.9232159492307,4820.819844665844,7,3,1927,4,2,9,2,3,4,1,4,2,0,2,1,2,1,1,0,125,430245.43796349125
45138.34117100493,1892,2008,359.4518362268266,730.2242021600598,1262.867282742567,888.2611329304825,1911.218049200838,1966.0092144619564,787.7254693842808,2017.6150257277677,2,0,1943,4,3,5,8,4,4,3,3,3,0,2,4,3,3,3,3,40,252113.19225023733
42049.96590582555,1922,2010,638.9321283187561,2121.134960080819,1984.6660087590221,649.2942567575379,1711.74022531357,5562.050208497343,1169.7627643810695,3272.709398896587,7,1,1980,3,2,5,1,2,4,0,0,3,0,4,2,2,0,1,1,29,486802.38589418423
9110.664019137876,1909,1952,655.4765908680306,559.5806576949095,1121.5952189952397,4162.637005044786,225.08497906704565,4654.987625444948,715.4901404719913,837.700479134148,7,2,1937,3,3,7,4,3,4,1,4,2,1,1,3,3,2,3,2,43,454455.56502154184
102180.70617000684,1891,1964,1565.1530696424934,3515.9526253710064,871.8124142295763,1649.395452171237,223.2747228652033,1207.9870852630052,1299.5521184084682,3290.0882174091334,1,0,2010,0,3,7,9,4,1,0,0,4,0,2,4,1,0,1,3,9,227631.1035863805
122006.55017822114,2003,1978,289.42704220623733,2522.157957711277,1152.226143708703,3167.9942130123463,883.5505481714268,363.6937794209634,890.6223697782955,891.3832960128852,2,2,1929,3,0,1,2,2,3,4,2,4,1,2,4,3,2,3,0,29,171991.93785877698
15341.9362458389,1926,2002,1278.6527537676513,4390.947179546368,1352.8472222258747,1767.8069698680108,203.7274829532507,561.0935878564978,1191.5967857974958,3379.061226776463,5,0,1965,2,1,5,3,2,1,4,2,4,0,2,4,3,2,1,1,74,197873.69207661995
167030.25168772376,1963,1992,534.7083426769759,1244.3353947604433,441.6853992262229,2039.9577121223053,1278.427241734862,1629.4887981358472,210.2918599573854,3963.6906877464735,6,2,1907,4,0,8,6,3,2,0,3,2,0,1,1,1,0,1,2,48,425768.3050576089
98167.82398565351,1899,1981,1169.3925532418566,928.8108337751663,2104.5204579036904,1476.2883320491992,296.72316899548053,940.6581452220346,1212.8666327686822,2384.0973598969035,7,0,1913,3,3,7,3,3,1,4,3,1,1,3,4,1,0,1,3,69,414059.5982475227
113362.20055530385,1875,1975,672.0176068730606,2293.3391115595055,1574.900712465978,1828.9857772459384,1078.700790091444,3164.9587138497727,957.353985601377,3046.1092066042015,0,3,2000,0,2,2,4,2,2,4,1,3,0,1,2,0,2,1,3,25,178089.1133132644
95490.99902069935,1947,2009,925.375620986464,5229.647902884543,1479.316190900374,2123.8323457561546,14.909190562677159,4888.23864223682,241.3904399975527,5350.24219869172,4,0,1998,3,0,8,9,3,3,4,1,3,0,3,3,2,3,3,2,99,378168.0519302851
86943.06610905717,1938,1965,1332.1788373218099,4009.620723930052,232.42318435797068,3473.5732291044305,653.7714594721155,4244.670172607412,269.0847254510434,663.3208141341652,2,0,2005,4,2,2,9,4,4,2,3,2,0,2,1,1,3,2,0,132,320047.6327611706
120895.13880056616,1957,1974,1286.6649039742147,2364.404938331233,1411.3503195711744,2563.2747344752224,1398.3988443840335,1478.4529068402667,1313.777877804706,4837.487976227879,2,0,2002,1,3,1,5,2,3,2,2,1,1,3,3,1,0,1,3,110,203898.866247179
34474.84055539326,1962,2003,1386.2770936635202,2919.484126093329,282.5641069891181,4446.057216370105,999.540411570507,2453.4804509848714,45.681381118628735,1043.3103065867601,1,2,1961,3,2,3,7,3,1,0,0,2,0,3,2,2,0,1,0,13,240091.8628497342
40178.04148683944,1976,1977,95.38772055145444,475.29823508354303,183.8377692564522,516.5147563493837,2020.1264885879104,3029.9024641920214,655.8745495933113,224.28577493627947,7,1,1974,2,0,3,9,3,1,0,3,4,1,3,4,2,1,1,0,50,346388.79673682095
185463.58721058865,1872,1958,1107.2808848635918,5556.946359146782,1231.7982522206307,2526.3717500303787,1805.0243388767253,4634.572649163705,444.50796112655604,1133.8608227722418,0,0,1962,4,3,6,8,4,3,3,0,4,0,3,1,0,3,1,2,14,336559.29732427606
203484.8742579573,1943,2005,223.97980275482058,3761.2028276981223,940.9070075326123,2880.0516297286276,741.4811587241072,4788.0574692875225,943.079809917771,4674.413890719692,1,0,1978,0,1,3,7,3,3,2,1,3,1,2,4,0,3,1,3,127,174318.7533468976
81076.2008889832,1958,2005,665.3097088294576,1610.8205624075565,1375.4607910849375,4344.218465311686,93.92970814024704,5162.784799606475,1190.5944715728306,2475.320308088215,6,3,1965,4,0,7,8,3,1,0,0,3,0,4,1,3,2,0,1,45,466343.09080272453
59158.136650777444,1877,1950,877.7414640875015,3306.302576950839,208.42298458170936,548.2328459421815,1746.218309737514,3037.0737896692613,511.0161763672156,5331.100357930171,7,0,2000,1,0,8,5,3,3,2,3,3,1,1,4,0,1,0,2,71,444435.99263148766
138922.70239017767,1932,1978,644.3831755949292,617.918474093402,1006.7764348111956,2833.3111911476713,1881.6988507997964,4019.2103540815606,605.3471598237832,3205.963076623644,5,3,2006,0,1,3,5,1,2,3,2,3,1,3,2,1,2,1,2,94,289800.79461756133
88646.4923636632,1883,2006,831.3786812848119,5451.182158750002,408.301766345489,4054.1192285248367,1694.5955674103109,927.4363705097385,1392.3594184230053,135.94965026988214,1,0,1995,1,3,9,5,4,2,0,3,4,0,2,2,1,1,1,0,28,210334.49828025096
6725.064204615697,1877,1971,1594.4420940777907,986.4864716137174,2305.8658007187364,1388.321039143633,264.2166279993144,3334.553799435737,1111.5936107251096,4379.120154667772,2,2,1939,1,1,1,1,4,1,0,4,4,0,2,4,2,3,1,1,131,206901.12606473136
34669.81005715488,1898,1965,216.34770194056756,3657.4831151036287,1310.8468962485674,4152.882054867319,2060.694752561374,1654.0561246727852,1272.2354576612802,673.5230722867318,7,1,1912,2,0,3,6,1,1,0,4,1,0,2,2,0,2,2,2,24,303523.09412796865
154303.26530468886,2007,1990,1080.729672538281,1385.3449865697235,1605.852507157866,416.99117761736375,533.976417506478,2625.5532257212517,622.164828884011,4823.109560452358,0,1,2006,3,3,3,5,4,3,0,4,3,1,2,4,3,1,3,0,31,221457.82005648827
142112.04638619933,1995,2000,633.6015462169844,4049.916443668336,760.1771036745719,3526.037273764794,1495.4831449492842,3699.5400980920663,331.92005724947535,1027.10657930965,5,1,1916,2,2,7,8,3,3,1,2,2,0,3,1,3,2,1,3,99,325933.15851285687
7090.413597994422,1977,1993,212.81567825172604,4384.379796704146,221.31010492454794,4400.50741785299,1875.092019633265,1698.08135812787,584.0223939179884,2110.6774172716873,2,2,1914,2,0,5,8,3,4,2,3,1,1,1,2,3,1,2,0,36,214305.49357774408
48735.45100507129,1964,2000,253.97882139889526,3800.780949976126,2279.6343354623414,3198.0674094273913,486.693891092915,610.9982867852078,1015.4183394850861,4651.3684350109515,5,3,1932,2,2,4,2,3,2,2,4,1,0,2,1,3,0,2,1,125,251817.21989760027
50680.684030870856,1980,2003,1518.836969992987,3468.2349536803067,668.701106655116,2247.2894452667924,1875.5539154081414,388.3213098176849,155.17231405741867,5830.353594180936,2,1,1915,0,1,2,6,4,1,2,3,4,0,1,4,2,2,1,1,137,107488.15285253807
144883.47930704826,1970,1990,1407.3623947388191,5037.095566265154,990.0159205654694,529.5914697881052,639.0794610374003,451.6228146703204,383.5251917642095,2269.461438451535,2,2,1912,3,3,7,6,4,1,3,1,3,1,1,1,0,0,3,0,99,203888.7600635564
5512.14191810762,1906,1956,1451.267136664035,443.7691568261944,1518.0821210972151,4343.855998460016,2016.293304223076,378.3204067230894,66.12970685453517,5067.635345415498,2,2,1985,3,1,3,3,2,1,1,4,1,0,1,3,0,1,0,3,26,205326.39744467137
23548.00397010343,1955,1963,1586.4524413238184,1867.6829380634217,57.692887394755964,2383.550938489883,580.80194208568,919.764640209203,613.0690929634706,1165.7407420573745,7,0,1922,0,2,7,1,1,1,2,4,3,0,4,4,0,2,1,1,134,264418.09916863276
172242.06744425057,1927,1978,333.3046240136287,1401.3345350364946,1892.7653288883823,460.3678118160614,1968.8449781249296,1605.2060969382494,1173.3180536190916,4931.86839593722,4,3,1935,2,0,7,7,4,4,2,2,4,0,2,2,0,1,1,1,98,261637.82028297905
39454.994281011095,1920,1968,568.7029397824988,5576.35080189724,1253.446651906857,3340.2402288507446,110.56970409337367,1508.243797279644,34.97311000657931,4017.2887020556936,3,2,1942,2,3,2,5,2,2,0,3,1,1,2,2,3,1,0,3,136,220961.63576447737
140791.84324794562,1917,1968,1070.7504478797866,2197.715916439834,649.9153489927685,2433.846751085333,1464.6467040981638,5571.916321906891,957.6087610125614,1177.6628290675712,0,3,1949,1,1,7,5,1,4,0,2,1,1,2,3,3,0,3,2,35,348780.17597121827
52199.66030968546,1984,1951,774.0840637770356,4134.866074512811,143.91625364320817,875.896893414026,1098.8094913734126,1958.2804064490706,1322.2791500604828,1848.2991977471247,6,1,1973,1,2,6,8,1,2,0,2,2,1,1,4,2,2,0,1,117,300060.5787891361
22550.62563267206,2007,1990,669.4232534053336,3864.5888249443897,379.5962985482952,1267.7965449741114,986.8161642584388,1010.3495180716905,335.9637076228565,805.12012932789,4,1,1980,4,2,4,5,3,1,2,3,4,1,2,4,2,3,1,0,18,294359.48694520857
53265.89721658334,1914,1994,572.4979989369489,1196.98650432232,2090.7990942816286,615.050385426578,461.5157589383096,3229.845984442459,983.574204151805,2339.928437602954,3,1,1993,1,0,5,5,3,2,0,1,2,0,2,4,3,1,1,3,54,286890.4099499569
155648.44333755437,1995,1964,950.0490111095236,1348.9029071139958,1602.5525871142415,2836.7712460499633,1457.055305888456,4888.0381732499745,1382.694495760084,1244.293197263225,5,0,1912,3,2,8,1,2,1,2,3,4,0,1,4,1,0,2,1,83,445550.63947411184
184162.33523431327,1968,1952,920.9494858241312,1587.5700766933244,583.7704217437747,3044.8044705802563,394.02159983662415,3933.1444799889796,1364.510289296193,3934.827496682193,3,0,1929,0,3,5,2,2,4,3,1,2,0,2,1,0,3,0,2,5,285924.82201831706
178717.9850579661,1961,1960,258.33253450278414,2320.4023584959364,153.243386911589,2538.0249362330264,1141.6183087085465,1905.6037291309704,333.1295957153252,6076.426186787614,7,3,1956,2,2,3,5,3,2,3,2,4,1,3,4,2,0,2,1,122,320759.7647137713
86178.1202794638,1910,2002,754.7837400295025,1322.5306705315732,1613.2773697351824,3894.9310956253958,522.9516746781179,3315.058576173043,142.2694334547134,73.3759864448539,7,3,2009,4,0,2,7,3,3,4,1,4,0,4,1,3,0,2,2,106,368680.43311735353
144069.79368514707,1956,1995,885.5548419357598,110.91296862320901,1337.1444478606993,4086.276443260323,1973.3581492485002,4128.455511055772,210.2646387364088,3305.020059185395,7,0,1929,1,1,6,3,1,2,1,1,1,1,3,1,0,0,2,1,87,385113.1895815416
45105.143930360944,1933,1979,912.4591019702248,4963.294412619812,944.957609134437,3016.891120745066,59.123415270623084,4198.778645487976,995.4865779076775,3505.1029110244494,3,2,1970,4,3,6,1,1,1,0,1,2,0,3,2,0,1,2,1,61,354848.83097398764
63945.66995677853,1977,2006,336.1715086597629,5449.90188831371,849.3963453079891,389.5927385649823,412.4388984297035,3871.9861207201325,1029.1260853927447,5585.81570494976,4,3,1909,0,1,7,2,4,3,0,4,2,1,3,4,3,3,0,0,119,336808.83455584623
192846.9644179633,1978,1989,1187.634227603659,1927.8232644061695,506.47814857039697,3363.810839748632,500.37140219007955,4956.26173470898,956.0674443887862,3091.692595425988,0,3,1998,0,1,8,3,3,1,1,4,2,1,1,1,1,1,0,3,36,300507.9369108982
4078.511054244291,1925,1967,40.318551713711415,1910.5328274773688,1564.2118952716412,2155.640587338892,855.0500602105409,4952.519772890506,476.5591538184936,3322.0156740304456,1,1,1965,4,2,4,9,1,3,1,2,1,0,2,4,1,1,0,3,124,281833.1489721777
19573.17304359983,1997,2000,567.7309688690602,40.02619129854985,2267.4805129264814,2798.6995119005946,480.58794946166057,3406.9952573323735,240.7437005770172,2881.7986161164545,3,3,1993,4,2,8,8,2,3,4,3,3,1,3,3,2,2,1,0,16,376982.3997147021
45725.292724706036,1880,1997,1248.3402376570136,3839.334884936631,410.4708142748252,3162.693263598298,1014.6358714050416,2615.677607242315,823.5192283882949,1643.0053008706514,7,3,1982,4,0,1,4,1,2,1,1,4,1,3,1,3,3,3,3,15,382087.72661476023
6969.931967835273,1959,1951,902.2286736886438,4658.782771605261,1394.8644243562157,1860.3311652374005,1801.641305528883,3739.45512885955,685.8588720846546,342.33800415086256,1,2,1938,2,2,6,8,3,2,2,4,2,0,2,2,2,2,2,3,128,213726.59918467127
40072.75247868968,1908,1981,417.8598920173764,827.4572472318579,990.8962902226004,4330.715285538679,1470.4109652099376,4677.069303274418,1033.4868206194262,2496.898438302099,1,3,1936,3,2,6,9,1,3,0,3,4,1,1,4,1,0,1,3,84,308948.4227880153
125895.98157922321,1920,1957,1111.9249909488763,901.1568758281987,1043.4648539955372,917.8624692955465,1197.6214898050043,364.0013724970085,625.8485915762112,321.33388928054586,2,2,1902,1,1,3,3,3,3,1,1,1,1,3,2,2,3,0,1,124,167686.55920582573
91358.42646161681,1912,1971,907.8255106497174,4459.229862838794,593.6880463785744,3260.4484561307613,183.79156253423346,5599.52012385083,480.19108706541215,3363.5089884367576,1,1,1988,1,3,9,6,1,3,2,3,4,0,2,1,2,3,0,1,0,378801.509219501
192063.94465714952,1888,1955,1273.9897751302194,3478.3449837107923,1927.515069545075,352.99904945077753,1433.0937038238542,1304.8001435233896,416.1526226950824,1877.564160210411,5,0,1933,1,2,5,8,4,1,1,0,1,1,2,1,1,1,1,2,29,290024.25238268834
175987.68914350483,1959,1961,1176.0402979037174,253.19298725083482,1133.5570912879552,4363.629517355777,343.6454971020908,2830.0816158831535,299.86491383054056,3260.310673320364,5,1,1985,4,3,1,7,4,2,2,1,3,1,4,2,0,0,2,2,23,354756.7777322453
74346.3680578361,1892,1996,976.1726752579755,3513.6552141691177,1269.396070735145,824.2930126516028,1623.8486520109063,4962.733832545937,376.8283614326859,820.5544524545907,2,2,1937,4,2,7,9,2,1,3,3,2,1,3,4,0,1,0,3,45,416190.72963807156
56738.787724267204,1922,2006,781.0842804973024,1743.5316277302156,711.921492294553,747.5054749831302,516.3672063234663,1528.5144381266102,134.46956228093572,5698.369090667487,0,2,1913,4,2,3,7,2,2,2,1,1,0,3,1,1,2,2,3,1,205182.02407236048
82440.26762534493,1930,1989,213.09140106803744,2081.0847774774547,424.7045757979946,1785.2472648416804,861.2056239826603,2864.829048463234,491.84324149716537,5465.524798090102,6,3,1963,2,0,4,1,3,4,4,1,4,0,4,3,0,0,2,3,28,344899.49646496575
127446.02921541441,1912,1985,418.132828616614,4344.364124867592,200.68666684178865,1962.0018745583131,723.7209677865211,1037.746212401699,51.85599393067473,1160.8786712259582,0,3,1938,2,2,6,9,3,1,2,0,1,0,2,2,3,1,3,0,98,203749.78842770815
58585.20004384866,1910,1964,670.5591566673364,4576.918227444215,1668.1823132006036,1267.919715183105,1773.4507338035792,2431.065135160526,264.33483528185144,2098.4445709264005,5,0,1953,2,0,8,5,3,2,1,3,1,0,2,1,0,1,0,1,61,382687.8149699386
134680.62160735994,1882,1977,958.8788592102219,2259.612801884004,458.4032820228307,2883.9601983204093,261.3143072431878,1274.2349940412573,1058.9204904703504,3748.4408360155953,6,2,1901,2,1,4,6,1,3,3,2,3,1,3,4,1,1,1,3,12,307038.4598639283
88791.27007326808,2010,2001,821.9325683444877,5345.731170819866,1612.0160273850315,2264.2196392668775,1168.0566821245884,2264.1360904773014,461.51502594345095,584.6427266390873,2,2,1995,0,3,9,2,1,3,3,4,2,0,3,1,3,0,3,3,64,269582.8969602262
119272.48254806818,1948,2006,461.09524153524717,2294.0755801214955,911.9193779656842,482.93721704105894,293.3572234999235,2316.3480627357685,947.5600900738735,2166.4093870196816,0,1,1942,2,2,8,2,1,2,2,1,1,0,4,4,2,2,2,1,44,265495.2329111709
94500.23927621718,1998,1998,10.342972463536881,4356.24258283874,971.2499351118258,1727.0436873086,1455.4034016129654,5605.75055118795,1016.5417609969393,1534.2960724641273,6,0,1952,2,0,6,4,2,3,1,1,1,0,3,4,1,3,1,2,46,485742.86435554293
64227.33281410781,1917,1994,793.9827550413023,2731.003281200678,1095.9986308727148,3865.8666373518768,1868.9863338956036,5614.467559544423,824.1208159941369,5593.807212459016,6,1,1902,2,1,7,4,3,3,3,1,4,0,3,1,1,1,3,3,15,500823.15126104036
203984.47169781287,1916,1967,457.00158169958894,5065.672450890643,858.9670749859409,3339.719288928023,897.4648052358783,943.2855671305307,1359.4333972561349,5208.839987727044,3,3,1940,1,2,8,5,1,4,2,1,1,1,1,3,0,0,3,3,125,254883.77861401957
164482.5582119409,1872,1951,1175.3732811368561,5123.404459161608,235.04826679197043,3492.987179901119,1007.9105174471752,4187.442280674867,30.4017308715746,3542.778049140538,0,3,1907,1,0,2,7,2,4,2,4,1,1,4,4,3,3,3,3,106,165378.22371638828
31242.18566129091,1979,1962,38.314024432773586,493.3804636243973,723.2999081666478,3376.3935551559957,1915.128157336904,608.6650060835889,1047.4094585339856,3179.316118285318,2,1,1989,1,0,5,1,4,4,2,2,2,0,2,2,1,1,2,3,2,203766.98232057877
186891.60644938398,1890,1994,935.7244980892654,5285.568361914914,1550.4834665810401,1689.220427187259,1075.8472175609224,494.2592174097972,1359.5594611074985,5686.734604672377,6,3,1995,3,1,7,4,3,1,3,0,2,1,3,4,3,0,2,1,103,300247.48350332404
105464.04706592107,1947,2003,1506.3587800097046,4659.318645541226,1555.2723618312825,768.3353724105893,1006.8907745723433,893.1123106522706,1222.701312222468,5697.133754000562,5,1,1974,0,2,8,9,4,4,0,2,4,0,2,4,3,2,0,1,94,311532.05208809074
192465.81088726735,1943,1964,279.05482737839924,4466.157671580691,668.6199817126269,1521.4119880162323,1194.2495970843881,5458.797867398113,238.07183697950887,5922.6070658986455,7,2,1962,4,2,5,8,2,4,1,4,1,0,3,3,0,1,3,1,132,439528.2675613892
172229.06819594125,1980,1969,754.6391852009526,1133.9436011850887,1074.799735638759,3958.920338206924,1423.2594055894958,5328.103712225054,463.4311942649561,766.0649819010265,3,2,1964,2,3,3,3,3,4,4,3,1,1,1,4,1,0,1,2,91,360565.8808471652
92168.12590507518,1883,1978,146.27518690742107,4544.092814211329,451.89272463588594,4606.891736738624,220.7141695547198,1363.368870049852,244.53670894482792,981.00822376297,1,3,1978,1,2,6,6,1,2,4,0,1,1,4,1,3,1,2,3,14,204349.15239919914
6101.691188009088,1916,2008,1001.0910596181642,4798.149154562348,491.4291824536964,2486.1852902437245,1695.5932397862307,1192.1567571191008,852.6552598892504,4134.861228934107,1,0,1903,0,0,5,9,2,3,1,0,3,1,4,3,3,0,3,2,36,166373.7285018148
58716.35170056298,1961,1991,880.8506889539609,1631.9644876592279,53.837998517834905,376.274146754618,899.3178816909804,1610.7602392266467,1009.88255844692,3308.1646520861523,1,2,1967,2,3,8,8,4,2,0,3,3,1,2,4,2,2,1,2,69,262835.22202431323
117047.23167302726,1974,1978,651.7848387405318,5374.555882276955,2094.799940584491,944.3152912809701,149.39967293830762,3070.5234445508545,449.61060495681653,112.82667889767173,5,3,1991,3,3,9,7,4,4,1,1,4,1,1,1,0,2,2,1,99,433258.87884424464
136674.29557684768,1879,1952,834.2032343579859,281.41066627688303,492.2107696149809,1737.6271472282863,1623.4672118943101,3357.9921868439556,765.020321909731,378.66746989596334,7,0,1909,4,2,9,7,4,1,2,4,3,1,2,1,1,0,1,3,83,448828.16368556104
56410.59837707533,1962,1968,1434.5194535504163,846.0878253268562,531.5191365235784,2855.474949168075,778.4016915321519,1510.2179287725864,979.7253683609545,5426.171135601299,6,3,1974,2,3,6,1,2,2,1,3,4,0,1,4,3,3,1,3,90,236001.70364196016
31080.393029362516,1958,1952,314.07088369770725,3034.107943162747,653.148946659028,661.2581084195583,207.2588773712864,4350.1537591814285,597.4598599544665,5308.80056074565,2,1,1949,4,0,4,5,2,4,1,2,1,1,3,2,0,2,0,2,32,292420.4295534666
179724.59160401023,1955,2003,36.103218728555575,3249.772707014316,297.6252554805221,4445.151107777664,1308.7537166568125,1977.1082231892703,1210.9940221858412,2182.925333395836,1,3,1922,2,0,4,7,3,1,3,2,3,0,3,2,1,1,2,0,120,199075.03800990584
211666.7460163491,1953,1963,1378.6638155185615,3641.227070150299,1493.3180951116635,1925.0346481734184,1817.47124484047,5228.67307591011,1094.0578082381246,5444.3192694455665,0,1,1960,3,1,9,2,3,1,4,3,2,0,1,4,3,2,2,0,29,328535.25708807225
113639.99195808396,1939,1989,923.3873318206504,95.77376585649269,175.53393862284221,4311.042021716379,1833.2109969398819,3819.884125872326,91.6957411801092,3627.35470457118,1,2,1946,0,0,4,6,4,1,4,4,3,0,3,4,1,1,2,3,33,218021.80673536425
37987.86338578246,1998,2008,1425.0535287389478,5420.310075967303,313.4968678983542,3735.5140164151007,1977.5750754805297,2650.1521393635708,880.7556741107956,4924.08350328549,6,2,1902,4,1,8,2,2,3,2,0,1,0,4,1,1,2,2,3,132,385155.81179766613
59492.07567718915,1953,2004,955.1123574610762,251.6551953915087,1506.1517133144569,3626.1956336229027,1791.8117744182107,4526.852905038703,333.69163126092496,2611.603844788909,4,3,2002,4,3,9,3,3,1,2,0,2,0,1,4,0,2,0,2,75,357667.28629916534
5230.087578193641,1955,1953,1296.2577439355239,807.4416611708831,793.4472094446503,2978.0839286909672,4.420998448406335,4675.490835055696,790.5608992981963,692.8637800773923,5,0,2002,0,1,5,1,2,4,3,1,4,1,1,4,0,1,0,2,74,334323.92338960845
196685.65496197864,1984,2008,687.4773813682367,79.0979369170656,1653.7661231739776,3065.523874711939,785.1980086436508,1875.876362572273,1356.8678116535461,2650.0723527671594,4,3,1916,4,2,6,3,1,2,2,4,1,1,2,1,2,2,3,1,51,292512.29496154014
26463.40641362316,1947,2009,1199.77589006123,3199.3489975118705,1302.1442035494517,3114.4180990724094,1690.2904275048638,2137.2047986819357,1246.5099224550906,2794.1017657610464,1,3,1921,1,1,3,7,2,2,0,2,2,0,1,4,2,1,2,2,50,147734.64442699074
124501.57081739599,1993,2001,1460.8663470237695,5261.714292849967,598.0654602716945,3073.967804657487,756.3124573868492,5302.049955991427,573.6042596172567,3366.2690243660845,7,2,1990,0,2,5,5,4,4,3,2,3,0,2,4,2,1,1,2,57,385569.2060580195
